Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
BLELQ4Y4,journalArticle,2021,"O’Donnell, Scott T; Fitz-Gibbon, Sorel T; Sork, Victoria L",Ancient Introgression Between Distantly Related White Oaks (Quercus sect. Quercus) Shows Evidence of Climate-Associated Asymmetric Gene Exchange,Journal of Heredity,,0022-1503,10.1093/jhered/esab053,https://doi.org/10.1093/jhered/esab053,"Ancient introgression can be an important source of genetic variation that shapes the evolution and diversification of many taxa. Here, we estimate the timing, direction, and extent of gene flow between two distantly related oak species in the same section (Quercus sect. Quercus). We estimated these demographic events using genotyping by sequencing data, which generated 25 702 single nucleotide polymorphisms for 24 individuals of California scrub oak (Quercus berberidifolia) and 23 individuals of Engelmann oak (Quercus engelmannii). We tested several scenarios involving gene flow between these species using the diffusion approximation-based population genetic inference framework and model-testing approach of the Python package DaDi. We found that the most likely demographic scenario includes a bottleneck in Q. engelmannii that coincides with asymmetric gene flow from Q. berberidifolia into Q. engelmannii. Given that the timing of this gene flow coincides with the advent of a Mediterranean-type climate in the California Floristic Province, we propose that changing precipitation patterns and seasonality may have favored the introgression of climate-associated genes from the endemic into the non-endemic California oak.",01/10/21,30/05/24 2:08,30/05/24 2:08,30/05/24 2:08,663-670,,7,112,,Journal of Heredity,,,,,,,,,,,,,Silverchair,,,,/Users/nelly/Zotero/storage/8QI6ZL5N/O’Donnell et al. - 2021 - Ancient Introgression Between Distantly Related Wh.pdf; ; /Users/nelly/Zotero/storage/56JGFPYB/6368840.html,notion://www.notion.so/O-Donnell-et-al-2021-3345820340574facaceffebed3b70415,notion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LWM8M56N,journalArticle,2021,"Degen, Bernd; Blanc-Jolivet, Celine; Bakhtina, Svetlana; Ianbaev, Ruslan; Yanbaev, Yulai; Mader, Malte; Nürnberg, Sabine; Schröder, Hilke",Applying targeted genotyping by sequencing with a new set of nuclear and plastid SNP and indel loci for Quercus robur and Quercus petraea,Conservation Genetics Resources,,1877-7260,10.1007/s12686-021-01207-6,https://doi.org/10.1007/s12686-021-01207-6,"We used Double Digest Restriction site associated DNA sequencing (ddRAD) and Miseq to develop new geographically informative nuclear and plastid SNP and indel loci in Quercus robur and Q. petraea. Genotypes derived from sequence data of 95 individuals and two pools of 20 individuals each of Q. robur and Q. mongolica covering the distribution range of the species, were analysed to select geographically informative and polymorphic loci within Germany and Russia. We successfully screened a selected set of 431 nuclear single nucleotide polymorphism (nSNP), six nuclear Indel, six mitochondrial single nucleotide polymorphism (mtSNP) and ten chloroplast single nucleotide polymorphism (cpSNP) loci with a SeqSNP genotyping platform on 100 individuals Quercus petraea from 10 locations in Germany, 100 individuals Quercus robur from ten locations in Germany and 100 individuals Quercus robur from ten locations in Russia. The newly developed loci are useful for species identification and genetic studies on the genetic diversity and genetic differentiation of Quercus robur and Quercus petraea in Europe.",01/09/21,29/05/24 10:15,29/05/24 10:15,29/05/24 10:15,345-347,,3,13,,Conservation Genet Resour,,,,,,,,en,,,,,Springer Link,,,,/Users/nelly/Zotero/storage/233FIRHI/Degen et al. - 2021 - Applying targeted genotyping by sequencing with a .pdf; ,notion://www.notion.so/Degen-et-al-2021-70da19313755479798a07df17dd9cd7d,notion,Quercus petraea; Quercus robur; Single nucleotide polymorphism; Indel; Targeted genotyping by sequencing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKTN5S8M,journalArticle,2024,"Rafezi, Adele; Azimi, Mohammad Reza; Zeinalabedini *, Mehrshad; Ghaffari, Mohammad Reza",Assessing Populations Diversity of Small Panel Oak (Quercus brantii) in Western Forests of Iran: a Major Effort in Reforestation Programs,Journal of Nuts,,2383-319X,,https://www.magiran.com/paper/2679361/assessing-populations-diversity-of-small-panel-oak-quercus-brantii-in-western-forests-of-iran-a-major-effort-in-reforestation-programs?lang=en,"Persian oak (Quercus brantii) is a critical, economic, and environmental species of Zagros forests in Iran. The effects of climate change and drought have caused a decline in Persian oak populations, leading to a severe reduction in genetic resources for future conservation programs. This study aims to evaluate the diversity and population structure of Persian oak in the western forests of Iran using morphological features. A total of 187 samples were collected from 15 locations in the Ilam province. Twenty phenotypic traits related to leaf, seed, and trunk characteristics were evaluated. Several multivariate statistical analyses were performed. The results revealed significant morphological diversity among the Persian oak ecotypes. Correlation analyses revealed a significant positive correlation between leaf length attribute and distance from leaf base to maximum leaf width (0.55) and maximum width of the leaflet (0.64) traits. The leaf width at 50% attribute with the maximum width of the leaflet and distance from leaf base to maximum leaf width have a positive (0.8 and 0.51 respectively) and significant correlation (p≤0.05). According to principal component analysis, the components of leaf and seed traits have the most impact on morphological variance. Hierarchical cluster analysis divided the locations into two groups, with some oak locations distributed in two clusters, indicating higher diversity of this species in different locations. Further research is needed to determine the optimal ecotype; however, the oaks in Ghallaje region have characteristics that can increase their ability to resist water scarcity, making them potentially appropriate for reforestation in Ilam province.",2024,31/05/24 2:32,31/05/24 2:32,31/05/24 2:32,ene-17,,1,15,,,Assessing Populations Diversity of Small Panel Oak (Quercus brantii) in Western Forests of Iran,,,,,,,English,,,,world,www.magiran.com,,Publisher: دانشگاه آزاد اسلامی,,; /Users/nelly/Zotero/storage/42Y3IP98/assessing-populations-diversity-of-small-panel-oak-quercus-brantii-in-western-forests-of-iran-a.html,notion://www.notion.so/Rafezi-et-al-2024-8515b40fd9014fb0b1368ceb3fd37d1e,notion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26F24PKJ,journalArticle,2018,"Oney-Birol, Signem; Fitz-Gibbon, Sorel; Chen, Jin-Ming; Gugger, Paul F.; Sork, Victoria L.",Assessment of shared alleles in drought-associated candidate genes among southern California white oak species (Quercus sect. Quercus),BMC Genetics,,1471-2156,10.1186/s12863-018-0677-9,https://doi.org/10.1186/s12863-018-0677-9,"Hybridization and introgression are common phenomena among oak species. These processes can be beneficial by introducing favorable genetic variants across species (adaptive introgression). Given that drought is an important stress, impacting physiological and morphological variation and limiting distributions, our goal was to identify drought-related genes that might exhibit patterns of introgression influenced by natural selection. Using RNAseq, we sequenced whole transcriptomes of 24 individuals from three oaks in southern California: (Quercus engelmannii, Quercus berberidifolia, Quercus cornelius-mulleri) and identified genetic variants to estimate admixture rates of all variants and those in drought genes.",01/10/18,31/05/24 0:04,31/05/24 0:05,31/05/24 0:04,88,,1,19,,BMC Genetics,,,,,,,,,,,,,BioMed Central,,,,/Users/nelly/Zotero/storage/RN4VWXR8/Oney-Birol et al. - 2018 - Assessment of shared alleles in drought-associated.pdf; ; /Users/nelly/Zotero/storage/RZ8MVEJ5/s12863-018-0677-9.html,notion://www.notion.so/Oney-Birol-et-al-2018-54c2ed17b93a49e1842f4d1dfcfe353c,notion,Adaptation; Candidate genes; Drought stress; Hybridization; Introgression; Quercus spp.; RNAseq; Transcriptome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XDBILKAH,journalArticle,2020,"Temunović, Martina; Garnier-Géré, Pauline; Morić, Maja; Franjić, Jozo; Ivanković, Mladen; Bogdan, Saša; Hampe, Arndt",Candidate gene SNP variation in floodplain populations of pedunculate oak (Quercus robur L.) near the species' southern range margin: Weak differentiation yet distinct associations with water availability,Molecular Ecology,,1365-294X,10.1111/mec.15492,https://onlinelibrary.wiley.com/doi/abs/10.1111/mec.15492,"Populations residing near species' low-latitude range margins (LLMs) often occur in warmer and drier environments than those in the core range. Thus, their genetic composition could be shaped by climatic drivers that differ from those occurring at higher latitudes, resulting in potentially adaptive variants of conservation value. Such variants could facilitate the adaptation of populations from other portions of the geographical range to similar future conditions anticipated under ongoing climate change. However, very few studies have assessed standing genetic variation at potentially adaptive loci in natural LLM populations. We investigated standing genetic variation at single nucleotide polymorphisms (SNPs) located within 117 candidate genes and its links to putative climatic selection pressures across 19 pedunculate oak (Quercus robur L.) populations distributed along a regional climatic gradient near the species' southern range margin in southeastern Europe. These populations are restricted to floodplain forests along large lowland rivers, whose hydric regime is undergoing significant shifts under modern rapid climate change. The populations showed very weak geographical structure, suggesting extensive genetic connectivity and gene flow or shared ancestry. We identified eight (6.2%) positive FST-outlier loci, and genotype–environment association analyses revealed consistent associations between SNP allele frequencies and several climatic variables linked to water availability. A total of 61 associations involving 37 SNPs (28.5%) from 35 annotated genes provided important insights into putative functional mechanisms in our system. Our findings provide empirical support for the role of LLM populations as sources of potentially adaptive variation that could enhance species’ resilience to climate change-related pressures.",2020,30/05/24 6:50,30/05/24 6:50,30/05/24 6:50,2359-2378,,13,29,,,Candidate gene SNP variation in floodplain populations of pedunculate oak (Quercus robur L.) near the species' southern range margin,,,,,,,en,© 2020 John Wiley & Sons Ltd,,,,Wiley Online Library,,_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/mec.15492,,/Users/nelly/Zotero/storage/NE3RLYCF/Temunović et al. - 2020 - Candidate gene SNP variation in floodplain populat.pdf; ; /Users/nelly/Zotero/storage/8J3P63ZN/mec.html,notion://www.notion.so/Temunovi-et-al-2020-d7fa928a994a4f48b9bb16ff93565cbf,notion,Quercus; candidate genes; climate change; genotype–environment association; landscape genomics; local adaptation; marginal populations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GP5SNGQH,journalArticle,2012,"Moran, Emily V.; Clark, James S.",Causes and consequences of unequal seedling production in forest trees: a case study in red oaks,Ecology,,0012-9658,,https://www.jstor.org/stable/23213502,"Inequality in reproductive success has important implications for ecological and evolutionary dynamics, but lifetime reproductive success is challenging to measure in long-lived species such as forest trees. While seed production is often used as a proxy for overall reproductive success, high mortality of seeds and the potential for trade-offs between seed number and quality draw this assumption into question. Parentage analyses of established seedlings can bring us one step closer to understanding the causes and consequences of variation in reproductive success. In this paper we demonstrate a new method for estimating individual seedling production and average percentage germination, using data from two mixed-species populations of red oaks (Quercus rubra, Q. velutina, Q. falcata, and Q. coccinea). We use these estimates to examine the distribution of female reproductive success and to test the relationship between seedling number and individual seed production, age, and growth rate. We show that both seed and seedling production are highly skewed, roughly conforming to zero-inflated lognormal distributions, rather than to the Poisson or negative-binomial distributions often assumed by population genetics analyses. While the number of established offspring is positively associated with mean annual seed production, a lower proportion of seeds from highly fecund individuals become seedlings. Our red oak populations also show evidence of trade-offs between growth rate and reproductive success. The high degree of inequality in seedling production shown here for red oaks, and by previous studies in other species, suggests that many trees may be more vulnerable to genetic drift than previously thought, if immigration in limited by fragmentation or other environmental changes.",2012,31/05/24 1:33,31/05/24 1:33,31/05/24 1:33,1082-1094,,5,93,,,Causes and consequences of unequal seedling production in forest trees,,,,,,,,,,,,JSTOR,,Publisher: Ecological Society of America,,/Users/nelly/Zotero/storage/SXD5LYWP/Moran y Clark - 2012 - Causes and consequences of unequal seedling produc.pdf; ,notion://www.notion.so/Moran-Clark-2012-e751b66604cf415e92e5548abf5ed963,notion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PQUV32LT,journalArticle,2019,"Su, Hailun; Yang, Yanci; Ju, Miaomiao; Li, Huimin; Zhao, Guifang",Characterization of the complete plastid genome of Quercus sichourensis,Conservation Genetics Resources,,1877-7260,10.1007/s12686-017-0977-9,https://doi.org/10.1007/s12686-017-0977-9,"Quercus sichourensis is an endemic species in China, and is critically endangered. The complete plastid genome of Q. sichourensis was generated by Illumina pair-end sequencing in the current study. The whole plastome had a length of 160,681 bp, consisting of two copies of inverted repeat regions (25,835 bp), a large single copy region (90,154 bp) and a small single copy region (18,857 bp). The plastome encoded a total of 134 genes, comprising 86 protein-coding genes (79 PCG species), 40 tRNA genes (33 tRNA species), and 8 rRNA genes (4 rRNA species). The overall GC content of Q. sichourensis plastome is 36.9%. The maximum likelihood phylogenetic analysis based on 30 complete plastomes revealed that Q. sichourensis was strictly related to Quercus edithiae with 100% bootstrap support value.",01/06/19,29/05/24 10:12,29/05/24 10:12,29/05/24 10:12,129-131,,2,11,,Conservation Genet Resour,,,,,,,,en,,,,,Springer Link,,,,/Users/nelly/Zotero/storage/4XZW2NN3/Su et al. - 2019 - Characterization of the complete plastid genome of.pdf; ,notion://www.notion.so/Su-et-al-2019-184071fbf4e24efeac155ffc0c4e01fb,notion,Phylogenetic relationship; Plastid genome; Critically endangered species; Quercus sichourensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VP9MYVMY,journalArticle,2018,"Yang, Yanci; Zhou, Tao; Zhu, Juan; Zhao, Jianhua; Zhao, Guifang",Characterization of the complete plastid genome of Quercus tarokoensis,Conservation Genetics Resources,,1877-7260,10.1007/s12686-017-0796-z,https://doi.org/10.1007/s12686-017-0796-z,"Quercus tarokoensis is an endemic species to Taiwan, China. The complete plastid genome of Q. tarokoensis was assembled from Illumina pair-end sequence reads. The whole plastome was 161,355 bp in length and presented a quadripartite structure consisting of two copies of inverted repeat (IR) regions (25,860) separated by a large single copy region (90,602 bp) and a small single copy region (19,033 bp). The plastome of Q. tarokoensis encoded a total of 134 genes, including 86 protein-coding genes (79 PCG species), 40 tRNA genes (33 tRNA species), and 8 rRNA genes (4 rRNA species). The overall GC content of Q. tarokoensis plastome is 36.8%. A maximum likelihood phylogenetic analysis based on 33 complete plastomes revealed that Q. tarokoensis was collectively sister to a clade of (Quercus variabilis, (Quercus dolicholepis, Quercus baronii)) with high support.",01/06/18,29/05/24 10:08,29/05/24 10:08,29/05/24 10:08,191-193,,2,10,,Conservation Genet Resour,,,,,,,,en,,,,,Springer Link,,,,/Users/nelly/Zotero/storage/M4D5G2X3/Yang et al. - 2018 - Characterization of the complete plastid genome of.pdf; ,notion://www.notion.so/Yang-et-al-2018-42cb6e94a7d54fa3984e46d2b0a6d276,notion,Endemic species; Phylogenetic relationship; Plastid genome; Quercus tarokoensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHJCJTDQ,journalArticle,2018,"Yang, Yanci; Zhang, Hao; Ren, Ting; Zhao, Guifang",Characterization of the complete plastid genome of Quercus tungmaiensis,Conservation Genetics Resources,,1877-7260,10.1007/s12686-017-0848-4,https://doi.org/10.1007/s12686-017-0848-4,"Quercus tungmaiensis is an endemic species to SE Tibet. The complete plastid genome of Q. tungmaiensis was generated by Illumina pair-end sequencing in the current study. The whole plastome had a length of 160,702 bp, consisting of two copies of inverted repeat regions (25,825 bp), a large single copy (LSC) region (90,113 bp) and a small single copy (SSC) region (18,939 bp). The plastome encoded a total of 134 genes, comprising 86 protein-coding genes (79 PCG species), 40 tRNA genes (33 tRNA species), and 8 rRNA genes (4 rRNA species). The overall GC content of Q. tungmaiensis plastome is 36.9%. The maximum likelihood phylogenetic analysis based on 34 complete plastomes revealed that Q. tungmaiensis was closely related to Quercus aquifolioides with 100% bootstrap support value.",01/09/18,29/05/24 10:09,29/05/24 10:09,29/05/24 10:09,457-460,,3,10,,Conservation Genet Resour,,,,,,,,en,,,,,Springer Link,,,,/Users/nelly/Zotero/storage/J2YTAAQ6/Yang et al. - 2018 - Characterization of the complete plastid genome of.pdf; ,notion://www.notion.so/Yang-et-al-2018-7630664a88e14153b13289f9949e2247,notion,Endemic species; Phylogenetic relationship; Plastid genome; Quercus tungmaiensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENVHZPBL,journalArticle,2015,"Miguel, Andreia; de Vega-Bartol, José; Marum, Liliana; Chaves, Inês; Santo, Tatiana; Leitão, José; Varela, Maria Carolina; Miguel, Célia M.",Characterization of the cork oak transcriptome dynamics during acorn development,BMC Plant Biology,,1471-2229,10.1186/s12870-015-0534-1,https://doi.org/10.1186/s12870-015-0534-1,"Cork oak (Quercus suber L.) has a natural distribution across western Mediterranean regions and is a keystone forest tree species in these ecosystems. The fruiting phase is especially critical for its regeneration but the molecular mechanisms underlying the biochemical and physiological changes during cork oak acorn development are poorly understood. In this study, the transcriptome of the cork oak acorn, including the seed, was characterized in five stages of development, from early development to acorn maturation, to identify the dominant processes in each stage and reveal transcripts with important functions in gene expression regulation and response to water.",25/06/15,31/05/24 0:14,31/05/24 0:14,31/05/24 0:14,158,,1,15,,BMC Plant Biology,,,,,,,,,,,,,BioMed Central,,,,/Users/nelly/Zotero/storage/SHCJWP2D/Miguel et al. - 2015 - Characterization of the cork oak transcriptome dyn.pdf; ; /Users/nelly/Zotero/storage/JVWSV4FW/s12870-015-0534-1.html,notion://www.notion.so/Miguel-et-al-2015-bb3f8471f3e44df8b669dc5aa087a7a6,notion,Carbohydrate metabolism; Fruit; Quercus suber; Response to water; Seed; Transcription factor; Transcriptional regulators; Transcriptomics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USUI7K6N,journalArticle,2023,"Semerikova, S. A.","Chloroplast DNA Markers on the Phylogeography Study of Roburoid Oaks (Quercus L. sect. Quercus, Fagaceae) in the Crimean-Caucasian Region",Russian Journal of Genetics,,1608-3369,10.1134/S102279542301009X,https://doi.org/10.1134/S102279542301009X,"The variability of five fragments of chloroplast DNA (ASq, CDq, TFq, trnH-psbA, and trnK-matK) with a total length of more than 10 000 bp in three species of roburoid oaks of the Crimean-Caucasian region (Q. robur, Q. petraea, and Q. pubescens) has been studied. A total of 11 haplotypes were found in 290 individuals from 20 populations, ten of which differed from the haplotypes of the main range. The results show a pronounced structure of the geographical distribution of haplotypes in roburoid oaks in the Crimea and the Caucasus, and the chloroplast haplotypes of the region belong to several divergent phylogenetic lineages. A comparison with data from other studies was carried out, with an assessment of the degree of effectiveness of using various chloroplast fragments and markers. The isolated phylogenetic position of the haplotypes from the Crimean-Caucasian populations and deep differences from the haplotypes of the main area allow us to conclude that roburoid oaks have historically been isolated for a long time in the Caucasus and Crimea. At the same time, the presence of common haplotypes indicates closer historical ties between the Crimean-Caucasian populations with Asia Minor and the Balkans. All haplotypes are identified by three fragments (ASq, CDq, and TFq), with a sufficient level of variability and suitable for solving problems of oak phylogeography in the Crimean-Caucasian region. The trnH-psbA and trnK-matK markers had a low level of variability and did not reveal additional haplotypes. Optimized genotyping options have been proposed, including both stepwise sequencing and a combination of analysis of chloroplast DNA microsatellite loci (cpSSR), restriction analysis (PCR-RFLP), and sequencing. To assess the variability of markers in a larger taxonomic range, representatives of other sections of the genus Quercus were included in the analysis. It was shown that the oak-specific primers proposed for ASq, CDq, and TFq fragments are suitable for species of other sections.",01/01/23,30/05/24 8:03,30/05/24 8:03,30/05/24 8:03,40-52,,1,59,,Russ J Genet,,,,,,,,en,,,,,Springer Link,,,,/Users/nelly/Zotero/storage/W4RSL9AQ/Semerikova - 2023 - Chloroplast DNA Markers on the Phylogeography Stud.pdf; ,notion://www.notion.so/Semerikova-2023-1463e5c0f7de4fbb816c2f3f93e73907,notion,population structure; Quercus robur; phylogeography; molecular markers; cpSSR; PCR-RFLP; Caucasus; cpDNA variation; Crimea; Q. petraea; Q. pubescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2KU6DIYW,journalArticle,2021,"Semerikova, S. A.; Isakov, I. Yu.; Semerikov, V. L.",Chloroplast DNA Variation and Phylogeography of Pedunculate Oak Quercus robur L. in the Eastern Part of the Range,Russian Journal of Genetics,,1608-3369,10.1134/S1022795421010130,https://doi.org/10.1134/S1022795421010130,"Chloroplast DNA variation was investigated in 42 populations of pedunculate oak, Quercus robur L., in the European part of Russia, Belarus, Poland, Ukraine, the Urals, and the Caucasus. Restriction analysis and sequencing, as well as chloroplast DNA microsatellite loci (cpSSR), were used as genetic markers. For successful amplification and sequencing, new oak-specific primers were designed. For the first time for Q. robur, nucleotide sequences of three fragments (psaA-trnS, psbC-trnD, and trnT-trnF) were obtained with the determination of phylogenetic relationships among 13 identified haplotypes. In the eastern part of the range, several divergent chloroplast DNA lineages were identified. The haplotype groups were characterized by a nonrandom geographic distribution, which probably reflected the history of oak colonization in these regions. Sharp population differentiation in terms of haplotype composition and the level of variation was revealed. Specifically, in the eastern part of the Russian Plain and in the Urals, two haplotypes are widespread, which are disappearing in the west (Northwestern Russia, Belarus, Poland, and Western Ukraine), where nine haplotypes are found that are absent in east. Geographic structure of chloroplast DNA variation in pedunculate oak from Eastern Europe is similar to that in small-leaved lime (Semerikova et al., 2020), another representative of European temperate forests, in which, like in oak in this part of the range, sharp differences between western and eastern populations were observed. It seems likely that this is the result of postglacial colonization by both species from different, long isolated refugia, some of which were located in the east of the studied areas. In the Urals, parallel differentiation of oak and lime between the southern part (Ural River and Belaya River basins) and more northern regions (Ufa River basin and Middle Urals) was revealed, which can be explained by different historical colonization patterns of these regions by broad-leaved vegetation.",01/01/21,30/05/24 8:01,30/05/24 8:02,30/05/24 8:01,47-60,,1,57,,Russ J Genet,,,,,,,,en,,,,,Springer Link,,,,/Users/nelly/Zotero/storage/CJB6FAYY/Semerikova et al. - 2021 - Chloroplast DNA Variation and Phylogeography of Pe.pdf; ,notion://www.notion.so/Semerikova-et-al-2021-513c9fe714b84615979ac699ee227350,notion,population structure; Quercus robur; phylogeography; cpSSR; chloroplast DNA; glacial refugia; PCR-RFLP; postglacial recolonization; broad-leaved trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
